episode,reward,victims_rescued,coverage_ratio
4463,-63.428183698601806,2,0.14222223
4464,-37.50081171994348,4,0.09777778
4465,-66.50778931539755,1,0.09777778
4466,-48.78948524316702,3,0.10222222
4467,-55.742206955691714,2,0.115555555
4468,-23.983611562204143,5,0.14666666
4469,-67.6778571522468,2,0.093333334
4470,-23.774418678041098,5,0.14666666
4471,-25.73948712850478,5,0.15111111
4472,-70.65067232528787,2,0.10666667
4473,-37.266724662166695,4,0.08888889
4474,-56.22223741726756,2,0.115555555
4475,-37.222583025234414,4,0.115555555
4476,-46.422110475453266,4,0.115555555
4477,-30.243816200124442,4,0.12888889
4478,-65.83452153827642,2,0.15111111
4479,-53.502136989838064,2,0.11111111
4480,-43.38294336583297,3,0.14222223
4481,-56.09538459893849,2,0.12888889
4482,-53.715896745067035,3,0.13333334
4483,-44.778746529887876,3,0.11111111
4484,-44.64876460772279,3,0.093333334
4485,-29.709080724046864,4,0.15555556
4486,-33.71185963997052,4,0.13333334
4487,-21.1109207524126,5,0.14222223
4488,-9.167256601267926,6,0.15555556
4489,-46.174345892896625,3,0.08444444
4490,-28.58899427382316,4,0.10666667
4491,-68.72963723645964,1,0.075555556
4492,-90.44982663965023,1,0.062222224
4493,-34.33639723288871,4,0.11111111
4494,-35.789433404747776,4,0.12888889
4495,-59.78284456682382,2,0.115555555
4496,-52.8126867279582,2,0.13333334
4497,-76.50589653216855,1,0.12
4498,-36.52943695620671,4,0.17777778
4499,-32.75649499015331,5,0.115555555
4500,-94.27078366565044,2,0.053333335
4501,-73.81395268499102,1,0.08
4502,-43.69981270674851,3,0.11111111
4503,-25.326018023513875,5,0.14666666
4504,-46.325987897603845,4,0.12
4505,-42.54540751662198,5,0.12
4506,-63.37843472302377,3,0.09777778
4507,-60.11924362122718,2,0.115555555
4508,-40.168505957587655,3,0.12
4509,-42.01262934227319,4,0.09777778
4510,-39.59755243548995,3,0.12444445
4511,-44.341343084274214,3,0.16444445
4512,-10.014488752028585,6,0.12444445
4513,-29.735046953355795,5,0.12
4514,-27.261093519232123,5,0.115555555
4515,-55.502025765247865,3,0.12888889
4516,-23.34146135414958,5,0.14666666
4517,-60.645760294249925,2,0.08888889
4518,-76.06891635941302,2,0.12444445
4519,-29.110854862351978,4,0.10666667
4520,-57.676239375311226,2,0.13777778
4521,-52.20810844333453,3,0.115555555
4522,-48.17201487066474,3,0.057777777
4523,-53.22913681421626,3,0.11111111
4524,-60.62307302095786,2,0.093333334
4525,-20.95221298609544,5,0.16444445
4526,-53.15189305542375,2,0.16888888
4527,-51.960607582227425,3,0.11111111
4528,-24.90560413234584,5,0.12444445
4529,-33.065389789022376,4,0.12888889
4530,-52.496784903972625,3,0.13333334
4531,-47.753615774009354,3,0.12444445
4532,-57.81974482283568,3,0.09777778
4533,-63.856034035758206,1,0.10666667
4534,-48.372847201419944,3,0.10666667
4535,-47.577363689241764,4,0.14666666
4536,-61.890387507291095,2,0.15111111
4537,-29.551198571430966,4,0.12888889
4538,-29.111677594851326,4,0.14222223
4539,-35.3685831140651,4,0.115555555
4540,-98.04309282332095,1,0.075555556
4541,-58.672572009214996,2,0.10666667
4542,-54.80736590127897,2,0.14666666
4543,-44.60920222575085,3,0.10222222
4544,-46.00341464302162,3,0.11111111
4545,-22.82422472203255,5,0.15555556
4546,-47.126273406461394,3,0.10222222
4547,-54.029866920985825,3,0.12444445
4548,-56.1606708348805,2,0.13777778
4549,-70.16328408635921,2,0.09777778
4550,-46.33444735509272,3,0.13777778
4551,-55.02587813269291,2,0.15555556
4552,-29.73975890160287,4,0.13777778
4553,-59.13962526188299,2,0.10666667
4554,-24.181589201848322,5,0.15111111
4555,-50.88859328974906,3,0.115555555
4556,-47.29108774954499,3,0.12888889
4557,-54.31219175084726,2,0.10666667
4558,-55.897766989870235,3,0.12
4559,-45.726183712226444,3,0.12888889
4560,-41.29694852229871,4,0.16
4561,-52.07541893420934,3,0.10666667
4562,-40.974347863235465,3,0.10666667
4563,-64.26082631844656,2,0.09777778
4564,-28.210007074431427,5,0.15555556
4565,-25.0240549574198,5,0.13333334
4566,-47.58781378091907,3,0.15111111
4567,-41.30386244899005,3,0.13777778
4568,-69.7025248778409,2,0.09777778
4569,-40.421487182035904,4,0.10666667
4570,-47.07198270836751,3,0.12888889
4571,-46.17709830405569,3,0.13777778
4572,-83.00705301731519,2,0.12444445
4573,-33.285873204152146,4,0.15111111
4574,-43.34898493125756,4,0.10222222
4575,-66.97131494215428,2,0.12
4576,-30.183529442982536,5,0.14222223
4577,-30.05948454750388,5,0.14666666
4578,-21.04918618027348,5,0.15555556
4579,-64.02541347858906,2,0.093333334
4580,-41.98464932288622,4,0.115555555
4581,-51.83873294183767,3,0.13777778
4582,-69.08577267057319,2,0.12
4583,-29.976285652395273,5,0.12888889
4584,-59.837218534518755,3,0.11111111
4585,-43.67964797622119,3,0.11111111
4586,-16.770288676919638,6,0.18222222
4587,-43.25522531974345,4,0.12888889
4588,-43.399667723490325,5,0.12
4589,-16.153420672419095,7,0.15111111
4590,-56.864903117493725,3,0.12
4591,-62.077224111154734,2,0.10666667
4592,-61.464101399861114,2,0.15111111
4593,-17.3133246789984,5,0.16
4594,-38.52929520215145,4,0.11111111
4595,-53.05606143754328,2,0.093333334
4596,-43.02197551716507,3,0.12888889
4597,-63.11204330921671,2,0.10666667
4598,-17.530571279647926,5,0.13777778
4599,-49.78844951482555,3,0.08
4600,-41.358284448334665,3,0.10666667
4601,-55.6354691351267,3,0.10222222
4602,-37.909418687801235,4,0.16
4603,-33.54251687914209,5,0.14222223
4604,-60.35576826600084,2,0.13333334
4605,-25.06825625247345,5,0.13777778
4606,-60.341013391156935,2,0.12444445
4607,-29.475445033069285,5,0.10666667
4608,-68.3635154415962,2,0.10666667
4609,-62.59831527566075,2,0.11111111
4610,-34.318623563290096,4,0.10666667
4611,-52.50729104274573,2,0.14222223
4612,-72.86489189492711,2,0.10222222
4613,-59.74059901998645,2,0.115555555
4614,-16.394955251872535,6,0.15111111
4615,-35.58133903369611,4,0.10666667
4616,-35.4133421543406,4,0.12444445
4617,-52.417180178625685,3,0.15111111
4618,-26.853710369661766,4,0.11111111
4619,-45.083456677968485,4,0.14222223
4620,-70.66195827485818,1,0.11111111
4621,-21.148834144149166,5,0.14666666
4622,-88.37737145554743,2,0.09777778
4623,-8.463607834325979,6,0.14222223
4624,-90.33547346559456,1,0.057777777
4625,-33.069257717199264,4,0.11111111
4626,-30.75225557214513,4,0.13777778
4627,-54.34477605718343,3,0.10222222
4628,-56.38310845769701,2,0.13777778
4629,-31.90605733212208,4,0.12
4630,-44.12345298016561,4,0.12888889
4631,-62.46901989397101,1,0.08
4632,-56.36400917417757,3,0.12888889
4633,-44.5469422572534,3,0.12888889
4634,-45.2307961092943,4,0.12444445
4635,-39.58758549809292,3,0.13777778
4636,-44.318324043699704,3,0.14222223
4637,-68.04667453791629,2,0.12
4638,-30.029700249911304,4,0.12
4639,-107.15433965572396,1,0.026666667
4640,-46.18956733936903,3,0.15111111
4641,-38.9289003076131,4,0.10222222
4642,-48.48543621201303,3,0.08444444
4643,-62.77869721949,3,0.12444445
4644,-28.98473641933531,5,0.10222222
4645,-18.185664116209956,5,0.10666667
4646,-69.6982600632385,1,0.12
4647,-48.62015416783574,3,0.13333334
4648,-33.19599796039466,4,0.115555555
4649,-36.26634202742268,4,0.15555556
4650,-42.22315156046665,3,0.13333334
4651,-29.41745260347659,4,0.16444445
4652,-54.14721922197313,2,0.115555555
4653,-39.02872121027823,3,0.12444445
4654,-33.49905324711014,4,0.14666666
4655,-19.037407020401584,5,0.13777778
4656,-70.8733996752249,2,0.11111111
4657,-61.81461803256745,2,0.08444444
4658,-50.336597012780146,3,0.10222222
4659,-53.41970542751113,2,0.08444444
4660,-54.86429171004737,2,0.12888889
4661,-36.72186823056635,4,0.12888889
4662,-35.818517698699694,5,0.08888889
4663,-45.815187763712075,3,0.13777778
4664,-44.62888587188873,3,0.10666667
4665,-43.61857516249202,3,0.12444445
4666,-63.86130807092102,2,0.10666667
4667,-30.316193859938007,4,0.14222223
4668,-32.746694385050496,4,0.12
4669,-49.48241507480474,2,0.10222222
4670,-21.139601933870594,5,0.14222223
4671,-44.16816573876301,3,0.10222222
4672,-50.15492178964586,3,0.13333334
4673,-31.82187169997572,4,0.11111111
4674,-42.17191112641195,3,0.14666666
4675,-41.25219425168569,4,0.14666666
4676,-59.60382238014036,3,0.16
4677,-41.21730953841072,3,0.10222222
4678,-23.512836617817165,5,0.12888889
4679,-33.41974191009086,4,0.12888889
4680,-72.87774828329938,2,0.12
4681,-58.18931382857096,3,0.08888889
4682,-38.40466083997288,3,0.16
4683,-66.41456864818463,2,0.10222222
4684,-34.92380657388601,5,0.11111111
4685,-53.71146051839781,2,0.08888889
4686,-17.040274114717608,6,0.14666666
4687,-52.12229493586417,3,0.12888889
4688,-26.875785750082972,5,0.13777778
4689,-35.104987765719386,4,0.09777778
4690,-50.127192878014164,3,0.16
4691,-78.92357291200913,2,0.08
4692,-51.48814931299796,3,0.08444444
4693,-54.34065691890996,3,0.14222223
4694,-37.81190655361811,4,0.08444444
4695,-44.639802773209425,3,0.13333334
4696,-42.39393467198529,3,0.14666666
4697,-34.692777514943714,4,0.15111111
4698,-55.25647013762465,2,0.14222223
4699,-31.511165186582723,5,0.12
4700,-34.094772137095006,5,0.12
4701,-60.45037665196914,2,0.14222223
4702,-44.376190685221395,4,0.14222223
4703,-34.95613280742884,4,0.10222222
4704,-59.5068274389707,2,0.13777778
4705,-38.60629350789674,4,0.12444445
4706,-69.71155649467683,2,0.12444445
4707,-18.34673232924795,6,0.115555555
4708,-62.38920968580641,2,0.11111111
4709,-37.93619725791542,4,0.12
4710,-51.167675026282154,3,0.13333334
4711,-36.68985424434293,4,0.10666667
4712,-27.003778518487973,5,0.15111111
4713,-45.23373481056588,3,0.13333334
4714,-68.876080126444,1,0.12444445
4715,-51.88846703666711,2,0.12888889
4716,-44.84283808859307,4,0.10222222
4717,-18.922399392464847,5,0.2
4718,-65.07928789617485,3,0.10666667
4719,-33.85417414058627,4,0.12888889
4720,-40.357701795752995,4,0.12
4721,-70.98766429440535,1,0.11111111
4722,-35.68400855313112,4,0.12
4723,-50.77846876620777,2,0.14666666
4724,-58.01174440367827,2,0.12
4725,-22.204135949362012,5,0.115555555
4726,-45.20775297000468,3,0.12
4727,-63.642009775204215,2,0.10666667
4728,-28.36297125457365,5,0.15555556
4729,-56.29248093634471,3,0.075555556
4730,-29.102364150105483,4,0.13333334
4731,-33.79639111977596,4,0.11111111
4732,-38.55601774512756,4,0.12
4733,-17.655740858104615,6,0.15111111
4734,-59.84261626868679,2,0.13333334
4735,-62.35161087438847,2,0.14222223
4736,-53.50471904672237,2,0.11111111
4737,-51.2310243702254,4,0.12888889
4738,-46.279794657145665,3,0.13777778
4739,-76.62687373094126,1,0.12888889
4740,-60.638100914026694,2,0.115555555
4741,-46.78168207942252,3,0.12
4742,-37.91873283948934,4,0.10666667
4743,-52.47440149179696,2,0.13333334
4744,-57.198185446597265,2,0.14222223
4745,-56.5466137468659,2,0.13777778
4746,-27.88712374508354,5,0.12
4747,-35.28189237654617,4,0.13777778
4748,-31.843746912814044,4,0.10666667
4749,-48.096133317730505,3,0.13777778
4750,-50.38688468488471,3,0.13777778
4751,-31.5829299170882,4,0.11111111
4752,-57.01563771413473,3,0.12444445
4753,-29.317167957050064,4,0.14666666
4754,-37.91830335461954,4,0.13333334
4755,-36.274036263413144,5,0.12
4756,-24.5705316074384,5,0.15111111
4757,-56.78290723759594,2,0.15111111
4758,-35.53193021345761,4,0.16
4759,-79.43782855109166,1,0.075555556
4760,-41.70515660699528,4,0.14222223
4761,-26.75427441162263,5,0.14222223
4762,-32.01928844322307,4,0.15555556
4763,-43.85744383243984,3,0.12888889
4764,-30.94940380823132,4,0.10666667
4765,-58.91407524867729,2,0.08888889
4766,-21.569920770132562,5,0.13777778
4767,-64.52204310160775,3,0.12
4768,-34.87548987758477,5,0.12444445
4769,-67.89928192174726,2,0.08
4770,-32.061367524320644,4,0.12444445
4771,-47.76384608256202,3,0.16
4772,-74.61593752815523,2,0.15111111
4773,-46.251955591969214,4,0.14222223
4774,-45.729729400644764,4,0.12444445
4775,-38.898845457663406,4,0.13333334
4776,-51.563675449878616,3,0.13333334
4777,-32.45790898914144,4,0.16444445
4778,-30.84482345105502,5,0.12888889
4779,-47.714802326946895,3,0.12444445
4780,-64.86735641073169,1,0.15555556
4781,-36.06421683326323,4,0.14666666
4782,-28.067561311418377,5,0.12
4783,-57.397410393193425,3,0.13333334
4784,-19.818020968131968,5,0.16
4785,-58.17750304197949,2,0.11111111
4786,-70.66065764571076,3,0.075555556
4787,-50.10174637008943,3,0.15555556
4788,-45.498962439718525,3,0.11111111
4789,-58.271671878704204,2,0.11111111
4790,-49.63672866262182,4,0.115555555
4791,-52.262845199559656,3,0.10666667
4792,-42.74200130784574,3,0.13333334
4793,-57.87441033699661,3,0.12
4794,-33.89656279484756,4,0.15555556
4795,-53.51639159095987,4,0.10222222
4796,-28.048821097075887,5,0.12
4797,-26.749393840609567,4,0.12888889
4798,-45.05735768823881,3,0.12888889
4799,-81.66231201740732,2,0.093333334
4800,-62.79620337547495,2,0.10666667
4801,-43.91381295259503,3,0.14666666
4802,-35.62327521700875,4,0.12444445
4803,-46.29013099518677,3,0.115555555
4804,-38.84048691922097,4,0.12888889
4805,-57.93593981524491,3,0.12888889
4806,-49.75434062935336,3,0.11111111
4807,-77.96040628693657,2,0.09777778
4808,-46.33720336810264,3,0.10222222
4809,-39.256522556467864,3,0.115555555
4810,-46.71980359567043,4,0.16
4811,-21.746786212977007,5,0.13333334
4812,-35.28052469292791,4,0.16
4813,-44.857402388649625,3,0.14222223
4814,-41.02754461621093,4,0.10666667
4815,-31.79813272371381,4,0.14666666
4816,-52.67433866174414,2,0.10666667
4817,-37.18846876941145,4,0.14666666
4818,-46.723117959776175,3,0.115555555
4819,-39.85945092269268,3,0.12
4820,-41.67795566130244,3,0.12888889
4821,-44.0940160708798,3,0.12444445
4822,-26.71064952602158,5,0.13333334
4823,-39.74062846498167,4,0.12
4824,-54.45017393316759,3,0.11111111
4825,-32.2892872336572,4,0.11111111
4826,-43.67781501434125,3,0.13777778
4827,4.0181255642011875,7,0.16444445
4828,-50.668445806545975,3,0.11111111
4829,-72.73551326021888,1,0.09777778
4830,-40.15458970736473,4,0.16444445
4831,-56.10798825949012,2,0.12444445
4832,-62.438318482075786,3,0.07111111
4833,-31.878429930949423,4,0.12888889
4834,-24.19679034538,5,0.12888889
4835,-58.170948171868545,2,0.08888889
4836,-41.204520823019735,4,0.12888889
4837,-43.37492044709077,3,0.12444445
4838,-56.36272064726887,2,0.14666666
4839,-36.114457375598015,4,0.13333334
4840,-49.47573812090847,3,0.11111111
4841,-41.236809014983685,4,0.14666666
4842,-82.55535518049786,2,0.06666667
4843,-34.89231923485676,4,0.17333333
4844,-53.80775462076833,2,0.10222222
4845,-51.83748381010878,2,0.10222222
4846,-43.108240950514784,3,0.14222223
4847,-31.167491760172194,4,0.12444445
4848,-31.850196195688802,4,0.12444445
4849,-44.35215010391705,3,0.10666667
4850,-52.33135730599337,3,0.12888889
4851,-46.667552573740764,3,0.115555555
4852,-19.434188192270405,5,0.16888888
4853,-21.261676157551136,5,0.13777778
4854,-31.889250263008606,5,0.13333334
4855,-50.487233088165986,2,0.11111111
4856,-35.970456127650394,4,0.17777778
4857,-59.8178660851023,2,0.12444445
4858,-20.97206840097647,5,0.15111111
4859,-44.90558619774161,4,0.10222222
4860,-18.013516900450615,5,0.16444445
4861,-34.43016959470199,4,0.13777778
4862,-38.02972900051961,4,0.17333333
4863,-30.631279039795576,4,0.14666666
4864,-28.905894420342268,4,0.14666666
4865,-33.48467350559353,4,0.14666666
4866,-48.57975842594873,3,0.08888889
4867,-27.603686705837518,5,0.14222223
4868,-46.96547290693385,3,0.12444445
4869,-44.11786205944965,3,0.14666666
4870,-45.31517824556683,3,0.10222222
4871,-30.431587205710233,4,0.13333334
4872,-120.07404688178252,1,0.022222223
4873,-67.71477613805544,1,0.13777778
4874,-46.90994523226372,3,0.15111111
4875,-55.078118602928974,3,0.10222222
4876,-110.25815195689562,1,0.04888889
4877,-9.88082817205253,6,0.18666667
4878,-60.23228683199751,2,0.10666667
4879,-30.240429734325296,5,0.12444445
4880,-58.73737692274191,2,0.12
4881,-44.806057832194874,3,0.12444445
4882,-46.521153558113234,3,0.13333334
4883,-30.440727571231992,4,0.12444445
4884,-51.38150686196767,3,0.12888889
4885,-42.17117785704078,4,0.12
4886,-45.74500526806082,3,0.12888889
4887,-62.18226420739405,1,0.11111111
4888,-35.1915098398988,4,0.13333334
4889,-39.45608544178511,3,0.12888889
4890,-53.79460593933575,4,0.09777778
4891,-29.16568510459531,4,0.12444445
4892,-43.84137839601645,3,0.13777778
4893,-66.29767068470588,2,0.10666667
4894,-64.08267731045632,1,0.12444445
4895,-31.184004886977164,4,0.12888889
4896,-65.46534071560912,2,0.09777778
4897,-62.431141276396914,2,0.09777778
4898,-34.783978436365295,4,0.12
4899,-12.599406380887727,6,0.13333334
4900,-52.50763491277664,3,0.11111111
4901,-43.22780389860854,5,0.14222223
4902,-22.992886964317698,5,0.13333334
4903,-48.008647140645266,3,0.075555556
4904,-33.69680265408467,4,0.13777778
4905,-39.55648782324629,3,0.12
4906,-31.288440909129314,4,0.13333334
4907,-41.418300441175234,4,0.14666666
4908,-51.733787503138416,2,0.08444444
4909,-27.321352639316796,4,0.14666666
4910,-35.430228226433194,4,0.08888889
4911,-55.24468971277627,2,0.08888889
4912,-32.25543393134346,4,0.14666666
4913,-21.987547463086294,5,0.13777778
4914,-28.294295535978346,4,0.14222223
4915,-56.812046768503826,2,0.09777778
4916,-22.266799872594206,5,0.14666666
4917,-60.92311446951259,2,0.14666666
4918,-41.27100974179135,3,0.115555555
4919,-45.760357220425945,4,0.10666667
4920,-38.19533874780026,4,0.11111111
4921,-29.80017299163608,4,0.16
4922,-31.003345724713732,4,0.16888888
4923,-34.00679202401773,4,0.12
4924,-52.220647005527645,3,0.15111111
4925,-64.3914967019559,1,0.13333334
4926,-41.062861083378046,3,0.14222223
4927,-42.775457036560674,4,0.12888889
4928,-56.76850100917362,3,0.09777778
4929,-45.46656494259612,3,0.14222223
4930,-31.455755795742423,5,0.13777778
4931,-62.73971173820373,2,0.12444445
4932,-39.03956306429219,4,0.12
4933,-52.93717561092268,2,0.09777778
4934,-30.75868166782703,5,0.11111111
4935,-53.73088673408564,2,0.13333334
4936,-55.828988958902045,2,0.16444445
4937,-47.077356422699694,4,0.10666667
4938,-29.39745029198606,4,0.10222222
4939,-40.27006754920499,4,0.12
4940,-47.56890160819396,3,0.15111111
4941,-22.01721912576608,5,0.16888888
4942,-43.551058443222416,4,0.10666667
4943,-24.097550862020682,5,0.13777778
4944,-49.17031254249332,4,0.11111111
4945,-49.31078864789174,4,0.12
4946,-50.20274079645643,3,0.15111111
4947,-61.7971533820415,2,0.11111111
4948,-48.30989123042429,3,0.10222222
4949,-111.30867691659122,1,0.026666667
4950,-59.65372425510872,2,0.10666667
4951,-46.26159013810153,4,0.13777778
4952,-18.186949522036876,5,0.12444445
4953,-84.30367564802354,2,0.09777778
4954,-33.03888945045507,4,0.16
4955,-54.22600590911761,2,0.13777778
4956,-40.73780307418839,4,0.14222223
4957,-29.472895242140332,5,0.14666666
4958,-51.03524007404448,3,0.115555555
4959,-34.30613302455613,4,0.13777778
4960,-47.476613007008424,3,0.16888888
4961,-31.713280934008008,4,0.12
4962,-67.95409212793857,2,0.09777778
4963,-31.12439069285054,4,0.115555555
4964,-24.665771640213116,5,0.12
4965,-48.40371893866184,3,0.09777778
4966,-53.56904906715447,2,0.15111111
4967,-45.78099418183068,3,0.11111111
4968,-35.66696334076486,4,0.08888889
4969,-52.69719168742762,2,0.11111111
4970,-12.966881139749724,6,0.17333333
4971,-50.22874145442634,3,0.12
4972,-73.57503022375433,1,0.10666667
4973,-40.6481402153928,3,0.13333334
4974,-53.38608804621731,3,0.10666667
4975,-42.81264962910515,3,0.093333334
4976,-38.292081940548485,4,0.14666666
4977,-33.30794270074406,4,0.16
4978,-40.66379986128372,3,0.115555555
4979,-55.31845070020902,2,0.15111111
4980,-51.26469287850871,3,0.14666666
4981,-38.00032171274955,4,0.115555555
4982,-59.65224678810752,2,0.14222223
4983,-48.48709614494976,3,0.12888889
